job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,salary_min,salary_max,average_salary,posted_year,posted_month,posted_quarter,posted_day_of_week,city,country_code,skill_count,tool_count,has_python,has_sql,has_r,has_excel,has_pandas,has_numpy,has_scikit_learn,has_tensorflow,has_pytorch,has_keras,has_huggingface,has_langchain,has_fastapi,has_flask,has_powerbi,has_mlflow,has_cuda,has_aws,has_azure,has_gcp,has_bigquery,has_kdb,has_reinforcement_learning,has_cloud,has_deep_learning,has_nlp_related,experience_level_num,company_size_num,salary_level
1790,"Ellis, Wilson and Ochoa",Tech,AI Researcher,"Flask, Scikit-learn, FastAPI, CUDA, Azure",Mid,Internship,"South Deborahfurt, PT",114948-190372,2024-10-08,Large,"BigQuery, LangChain",114948,190372,152660.0,2024,10,4,Tuesday,South Deborahfurt,PT,5,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,2,3,High
1791,Quinn Ltd,Healthcare,Data Analyst,"Flask, SQL, Azure",Entry,Remote,"Kellychester, PW",77386-96514,2025-03-10,Mid,MLflow,77386,96514,86950.0,2025,3,1,Monday,Kellychester,PW,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,Medium
1792,Ward PLC,Finance,Data Analyst,"Reinforcement Learning, Excel, Azure, Pandas, GCP, MLflow",Senior,Contract,"Tiffanyville, MD",69451-119444,2023-11-23,Mid,"LangChain, KDB+, Scikit-learn",69451,119444,94447.5,2023,11,4,Thursday,Tiffanyville,MD,6,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,3,2,Medium
1793,Grant Group,Retail,Data Scientist,"R, PyTorch, FastAPI, Pandas, Reinforcement Learning, Scikit-learn",Senior,Contract,"Lake Ann, TO",104456-117390,2024-02-28,Mid,Scikit-learn,104456,117390,110923.0,2024,2,1,Wednesday,Lake Ann,TO,6,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,Medium
1794,Gomez and Sons,Retail,AI Researcher,"FastAPI, NumPy, PyTorch, Hugging Face, Flask",Senior,Remote,"Hollyside, NP",148709-198017,2025-08-30,Mid,"LangChain, MLflow",148709,198017,173363.0,2025,8,3,Saturday,Hollyside,NP,5,2,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,3,2,Very High
1795,Wilson-Myers,Tech,AI Product Manager,"Hugging Face, NumPy, Flask",Mid,Internship,"Lake Jeffreymouth, AD",103079-119522,2025-05-08,Large,"Scikit-learn, FastAPI",103079,119522,111300.5,2025,5,2,Thursday,Lake Jeffreymouth,AD,3,2,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,Medium
1796,Morton-Simpson,Finance,Data Scientist,"Flask, FastAPI, Scikit-learn, AWS, Reinforcement Learning, MLflow",Entry,Full-time,"Davidmouth, JP",113860-151781,2024-07-26,Large,"PyTorch, Scikit-learn",113860,151781,132820.5,2024,7,3,Friday,Davidmouth,JP,6,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,3,High
1797,Nguyen LLC,E-commerce,Data Analyst,"R, Reinforcement Learning, MLflow, C++, Scikit-learn",Senior,Full-time,"South Nathan, NI",74945-103128,2024-12-14,Startup,"PyTorch, FastAPI",74945,103128,89036.5,2024,12,4,Saturday,South Nathan,NI,5,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,Medium
1798,Combs Inc,Healthcare,ML Engineer,"C++, Flask, NumPy, LangChain, SQL",Senior,Full-time,"Susanshire, TL",92486-179935,2023-12-13,Large,"MLflow, Scikit-learn, KDB+",92486,179935,136210.5,2023,12,4,Wednesday,Susanshire,TL,5,3,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3,3,High
1799,Ferguson and Sons,Healthcare,Data Scientist,"Power BI, Python, GCP, MLflow",Entry,Remote,"West Coryburgh, SL",106180-184308,2024-09-23,Large,"BigQuery, KDB+, MLflow",106180,184308,145244.0,2024,9,3,Monday,West Coryburgh,SL,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,3,High
1800,Cook Group,Automotive,AI Researcher,"Flask, Power BI, AWS, NumPy, CUDA, Azure",Mid,Remote,"East Rodney, DM",132233-160821,2024-06-09,Mid,"PyTorch, Scikit-learn",132233,160821,146527.0,2024,6,2,Sunday,East Rodney,DM,6,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,2,2,High
1801,"White, Weber and Terry",Education,ML Engineer,"Power BI, CUDA, PyTorch, SQL, Excel, GCP",Senior,Internship,"Jessicabury, DE",91241-125804,2024-07-26,Startup,"TensorFlow, MLflow",91241,125804,108522.5,2024,7,3,Friday,Jessicabury,DE,6,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,3,1,Medium
1802,Le-Brown,Finance,Computer Vision Engineer,"C++, Hugging Face, TensorFlow",Senior,Full-time,"Jonesmouth, GT",110000-185537,2024-04-27,Startup,"PyTorch, MLflow",110000,185537,147768.5,2024,4,2,Saturday,Jonesmouth,GT,3,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,1,High
1803,"Boyd, Cochran and Golden",Education,ML Engineer,"Python, Excel, FastAPI, PyTorch, LangChain, GCP",Mid,Internship,"South Kaitlyn, MD",52748-92984,2024-10-21,Mid,"BigQuery, MLflow, Scikit-learn",52748,92984,72866.0,2024,10,4,Monday,South Kaitlyn,MD,6,3,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,2,2,Low
1804,"Warren, Kirby and Thomas",Tech,ML Engineer,"R, LangChain, Hugging Face",Entry,Remote,"Dennisstad, GW",96779-134713,2024-08-22,Mid,LangChain,96779,134713,115746.0,2024,8,3,Thursday,Dennisstad,GW,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,Medium
1805,Berry LLC,Automotive,AI Product Manager,"MLflow, Excel, Scikit-learn, Reinforcement Learning, Python",Mid,Remote,"Mahoneyshire, CO",104125-191894,2024-07-17,Startup,PyTorch,104125,191894,148009.5,2024,7,3,Wednesday,Mahoneyshire,CO,5,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,High
1806,"Walker, Brown and Monroe",E-commerce,Data Scientist,"GCP, AWS, Pandas, Flask, Python",Senior,Contract,"Jadefort, BY",69252-109380,2023-11-28,Mid,"FastAPI, KDB+, MLflow",69252,109380,89316.0,2023,11,4,Tuesday,Jadefort,BY,5,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,3,2,Medium
1807,Armstrong-Clark,Education,Quant Researcher,"NumPy, C++, SQL",Entry,Full-time,"Reidfurt, MM",111030-208765,2024-05-21,Mid,BigQuery,111030,208765,159897.5,2024,5,2,Tuesday,Reidfurt,MM,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,High
1808,Hall-Gill,Education,AI Product Manager,"NumPy, C++, MLflow",Senior,Remote,"Scottberg, KG",41699-59726,2025-01-12,Startup,PyTorch,41699,59726,50712.5,2025,1,1,Sunday,Scottberg,KG,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,Low
1809,"Riley, Rasmussen and Baker",E-commerce,Data Scientist,"Python, Excel, Hugging Face, CUDA, Flask",Entry,Contract,"Atkinsstad, AF",106640-124170,2024-08-14,Large,MLflow,106640,124170,115405.0,2024,8,3,Wednesday,Atkinsstad,AF,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,3,Medium
1810,Martinez and Sons,Automotive,Computer Vision Engineer,"Scikit-learn, C++, Power BI",Entry,Contract,"Kennethshire, HR",100995-196234,2025-06-02,Large,MLflow,100995,196234,148614.5,2025,6,2,Monday,Kennethshire,HR,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,High
1811,Hernandez Inc,Retail,Data Analyst,"Excel, Flask, C++, Scikit-learn",Mid,Remote,"Rileyside, IS",45889-122997,2024-03-20,Startup,LangChain,45889,122997,84443.0,2024,3,1,Wednesday,Rileyside,IS,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,Medium
1812,Moore-Ramirez,Finance,Data Analyst,"NumPy, MLflow, PyTorch, Power BI, Scikit-learn, C++",Entry,Remote,"Kimberlyfort, DO",143526-170125,2024-03-29,Large,"MLflow, LangChain",143526,170125,156825.5,2024,3,1,Friday,Kimberlyfort,DO,6,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,3,High
1813,Duran-Rangel,Retail,NLP Engineer,"Reinforcement Learning, MLflow, SQL, NumPy",Mid,Full-time,"North Lindsey, CA",50742-114775,2025-05-07,Large,TensorFlow,50742,114775,82758.5,2025,5,2,Wednesday,North Lindsey,CA,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,3,Medium
1814,"Black, Rodriguez and Hicks",Education,NLP Engineer,"CUDA, Keras, Hugging Face, Reinforcement Learning",Senior,Internship,"Jerrychester, GE",92504-103546,2024-04-27,Mid,MLflow,92504,103546,98025.0,2024,4,2,Saturday,Jerrychester,GE,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,3,2,Medium
1815,Wilson PLC,Tech,NLP Engineer,"Power BI, LangChain, AWS, Hugging Face, Flask",Senior,Full-time,"Allenfurt, RO",140645-172949,2023-12-20,Mid,"KDB+, LangChain, MLflow",140645,172949,156797.0,2023,12,4,Wednesday,Allenfurt,RO,5,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,3,2,High
1816,"Hines, Castillo and Patterson",Tech,Computer Vision Engineer,"CUDA, C++, Power BI, FastAPI",Senior,Full-time,"Andrewhaven, HR",67314-88216,2023-10-04,Mid,"FastAPI, KDB+",67314,88216,77765.0,2023,10,4,Wednesday,Andrewhaven,HR,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3,2,Low
1817,Mitchell-Rivera,Education,Data Scientist,"Power BI, Reinforcement Learning, R, TensorFlow, GCP, Python",Mid,Internship,"Collinsside, UZ",116027-190410,2025-02-19,Startup,"MLflow, KDB+, PyTorch",116027,190410,153218.5,2025,2,1,Wednesday,Collinsside,UZ,6,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,2,1,High
1818,"Williams, Mcdonald and Martin",Education,ML Engineer,"TensorFlow, Hugging Face, LangChain",Mid,Internship,"Lake Melindabury, ER",55995-137734,2025-03-18,Large,"PyTorch, LangChain, TensorFlow",55995,137734,96864.5,2025,3,1,Tuesday,Lake Melindabury,ER,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,Medium
1819,Lee PLC,Finance,ML Engineer,"Scikit-learn, MLflow, FastAPI",Entry,Contract,"Cliffordview, IS",79142-150174,2025-09-01,Startup,"FastAPI, KDB+, Scikit-learn",79142,150174,114658.0,2025,9,3,Monday,Cliffordview,IS,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,Medium
1820,Wright Inc,E-commerce,Data Analyst,"Power BI, CUDA, Pandas",Entry,Internship,"Port Carrie, ME",49729-93113,2024-01-27,Mid,"LangChain, BigQuery, TensorFlow",49729,93113,71421.0,2024,1,1,Saturday,Port Carrie,ME,3,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,2,Low
1821,Townsend Inc,Education,ML Engineer,"Reinforcement Learning, PyTorch, Scikit-learn",Mid,Remote,"Cooperstad, CO",133127-147369,2024-08-21,Large,"FastAPI, LangChain, MLflow",133127,147369,140248.0,2024,8,3,Wednesday,Cooperstad,CO,3,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,3,High
1822,Valentine-Hodge,Healthcare,AI Researcher,"AWS, Scikit-learn, Keras, PyTorch, LangChain",Entry,Contract,"Jasonborough, CG",64534-127901,2025-04-08,Large,"KDB+, FastAPI",64534,127901,96217.5,2025,4,2,Tuesday,Jasonborough,CG,5,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,3,Medium
1823,Scott-Jackson,Healthcare,Data Analyst,"Scikit-learn, PyTorch, CUDA",Mid,Full-time,"East Tyler, KP",100195-144148,2023-12-25,Startup,"KDB+, TensorFlow, LangChain",100195,144148,122171.5,2023,12,4,Monday,East Tyler,KP,3,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1,High
1824,Austin Group,Finance,Data Analyst,"Flask, FastAPI, CUDA, AWS",Entry,Full-time,"Caseychester, SA",65884-114586,2023-09-22,Startup,LangChain,65884,114586,90235.0,2023,9,3,Friday,Caseychester,SA,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,Medium
1825,Garza-Gilbert,Education,Data Scientist,"R, PyTorch, SQL, NumPy, CUDA",Mid,Contract,"Robertbury, HR",110008-207656,2023-11-24,Large,KDB+,110008,207656,158832.0,2023,11,4,Friday,Robertbury,HR,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,3,High
1826,Nichols-Cook,Retail,AI Product Manager,"Pandas, Power BI, SQL, Reinforcement Learning, LangChain",Entry,Internship,"Stevenshire, UG",141080-176268,2024-09-10,Startup,"MLflow, LangChain, KDB+",141080,176268,158674.0,2024,9,3,Tuesday,Stevenshire,UG,5,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,High
1827,Thompson-Powell,Healthcare,NLP Engineer,"Azure, AWS, Keras, Flask, SQL",Mid,Full-time,"Katherinebury, PH",98451-116247,2024-08-27,Mid,MLflow,98451,116247,107349.0,2024,8,3,Tuesday,Katherinebury,PH,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,2,2,Medium
1828,Sawyer-Cooper,E-commerce,AI Product Manager,"R, C++, Keras, Hugging Face",Entry,Remote,"Lake Daisyfurt, MC",92936-189944,2024-03-07,Startup,"Scikit-learn, FastAPI",92936,189944,141440.0,2024,3,1,Thursday,Lake Daisyfurt,MC,4,2,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,High
1829,"Ray, Torres and Cortez",Automotive,AI Product Manager,"CUDA, Azure, Power BI, LangChain",Senior,Internship,"Silvastad, LI",95352-123255,2025-08-19,Mid,PyTorch,95352,123255,109303.5,2025,8,3,Tuesday,Silvastad,LI,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,3,2,Medium
1830,Stokes-Cameron,E-commerce,Quant Researcher,"GCP, CUDA, PyTorch, FastAPI, TensorFlow, Excel",Mid,Contract,"Perrymouth, BG",58077-99999,2025-04-01,Startup,KDB+,58077,99999,79038.0,2025,4,2,Tuesday,Perrymouth,BG,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,2,1,Low
1831,Hudson-Robertson,Finance,Data Analyst,"GCP, Pandas, R",Mid,Remote,"Port Kristin, LB",124312-151418,2024-07-21,Large,KDB+,124312,151418,137865.0,2024,7,3,Sunday,Port Kristin,LB,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,3,High
1832,Carter-Jimenez,Healthcare,NLP Engineer,"Power BI, Pandas, Flask",Senior,Remote,"South Jenniferton, KG",93786-129779,2024-07-19,Large,"Scikit-learn, KDB+, FastAPI",93786,129779,111782.5,2024,7,3,Friday,South Jenniferton,KG,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,3,Medium
1833,Freeman-Reyes,Tech,Computer Vision Engineer,"TensorFlow, Hugging Face, Pandas, Flask, Reinforcement Learning, Keras",Mid,Internship,"Janetmouth, VE",110572-124509,2024-01-14,Large,FastAPI,110572,124509,117540.5,2024,1,1,Sunday,Janetmouth,VE,6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,3,Medium
1834,"Hicks, Webb and Krueger",Finance,Data Analyst,"Power BI, NumPy, R, FastAPI, Keras",Entry,Full-time,"Jessicaborough, CA",51641-93894,2024-11-30,Large,"TensorFlow, LangChain",51641,93894,72767.5,2024,11,4,Saturday,Jessicaborough,CA,5,2,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,Low
1835,"Cannon, Martin and Watson",Tech,NLP Engineer,"AWS, Excel, Keras, Hugging Face, Azure, Reinforcement Learning",Senior,Full-time,"South Debra, AD",51700-88420,2024-03-08,Large,"BigQuery, PyTorch",51700,88420,70060.0,2024,3,1,Friday,South Debra,AD,6,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,3,3,Low
1836,Blevins PLC,Automotive,ML Engineer,"Python, Hugging Face, Keras, LangChain",Entry,Internship,"Jeremyland, AU",116899-150888,2023-12-03,Startup,KDB+,116899,150888,133893.5,2023,12,4,Sunday,Jeremyland,AU,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,High
1837,"Butler, Brown and Thomas",Automotive,Data Analyst,"Excel, Hugging Face, GCP",Mid,Remote,"Evelynhaven, CN",81196-159549,2025-08-08,Large,"Scikit-learn, BigQuery, PyTorch",81196,159549,120372.5,2025,8,3,Friday,Evelynhaven,CN,3,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,3,High
1838,Ellis Inc,Healthcare,Quant Researcher,"NumPy, Reinforcement Learning, Python, Hugging Face, PyTorch, GCP",Entry,Internship,"Susantown, GB",59030-80182,2024-06-08,Large,TensorFlow,59030,80182,69606.0,2024,6,2,Saturday,Susantown,GB,6,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,3,Low
1839,Lindsey Ltd,Education,Quant Researcher,"NumPy, Python, MLflow, Flask, GCP",Entry,Contract,"New Shaun, BJ",64001-154291,2024-07-30,Mid,"FastAPI, PyTorch",64001,154291,109146.0,2024,7,3,Tuesday,New Shaun,BJ,5,2,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,2,Medium
1840,Wu Ltd,Healthcare,Quant Researcher,"Excel, Keras, GCP, Scikit-learn, Hugging Face, Pandas",Mid,Full-time,"East Christinachester, BO",107796-134517,2024-03-24,Startup,"KDB+, LangChain, TensorFlow",107796,134517,121156.5,2024,3,1,Sunday,East Christinachester,BO,6,3,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,High
1841,Ruiz-Payne,Tech,Data Scientist,"PyTorch, Hugging Face, Excel",Entry,Remote,"East Christopherberg, BJ",71884-105313,2024-08-01,Large,MLflow,71884,105313,88598.5,2024,8,3,Thursday,East Christopherberg,BJ,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,Medium
1842,Stewart Group,Tech,Data Scientist,"Reinforcement Learning, LangChain, Pandas, TensorFlow, MLflow, FastAPI",Senior,Full-time,"Jefferymouth, KW",147074-174771,2025-01-05,Large,"LangChain, Scikit-learn",147074,174771,160922.5,2025,1,1,Sunday,Jefferymouth,KW,6,2,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,3,3,Very High
1843,"Adams, Finley and Perez",Tech,AI Product Manager,"CUDA, SQL, Azure, Excel, Pandas",Mid,Full-time,"Downsland, TW",92572-114371,2025-08-13,Large,"LangChain, FastAPI, Scikit-learn",92572,114371,103471.5,2025,8,3,Wednesday,Downsland,TW,5,3,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,2,3,Medium
1844,Ponce-Brewer,Education,AI Product Manager,"R, Azure, TensorFlow",Mid,Remote,"Daymouth, MK",102870-113156,2025-03-23,Mid,BigQuery,102870,113156,108013.0,2025,3,1,Sunday,Daymouth,MK,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,2,Medium
1845,Strickland-Gray,Tech,NLP Engineer,"AWS, R, Pandas, Power BI, SQL, Scikit-learn",Mid,Internship,"Taylorport, VU",120347-143612,2024-04-17,Mid,"KDB+, LangChain",120347,143612,131979.5,2024,4,2,Wednesday,Taylorport,VU,6,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,2,2,High
1846,Mckee PLC,E-commerce,Data Scientist,"Hugging Face, R, TensorFlow, MLflow, NumPy",Senior,Internship,"Danielletown, MH",75231-145702,2023-12-27,Startup,"BigQuery, TensorFlow, LangChain",75231,145702,110466.5,2023,12,4,Wednesday,Danielletown,MH,5,3,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3,1,Medium
1847,Keith Inc,Healthcare,Data Scientist,"Power BI, Scikit-learn, Excel",Senior,Internship,"Lake Robert, TN",58470-121970,2025-02-23,Large,"BigQuery, TensorFlow",58470,121970,90220.0,2025,2,1,Sunday,Lake Robert,TN,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,3,Medium
1848,Willis-Olson,Automotive,NLP Engineer,"Hugging Face, Azure, Keras",Entry,Full-time,"North Aaronberg, ME",106459-135097,2025-08-28,Mid,"MLflow, PyTorch",106459,135097,120778.0,2025,8,3,Thursday,North Aaronberg,ME,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,2,High
1849,"Roberts, Gill and Williams",Tech,ML Engineer,"LangChain, PyTorch, Power BI, Pandas, Scikit-learn, R",Mid,Remote,"Lake Scottbury, LB",122945-203527,2025-05-31,Large,"LangChain, TensorFlow, PyTorch",122945,203527,163236.0,2025,5,2,Saturday,Lake Scottbury,LB,6,3,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,Very High
1850,Johnson LLC,Education,Data Analyst,"Hugging Face, Excel, Pandas, Keras, Reinforcement Learning, AWS",Mid,Internship,"New Richard, HT",124091-191684,2024-03-09,Startup,"KDB+, FastAPI",124091,191684,157887.5,2024,3,1,Saturday,New Richard,HT,6,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,2,1,High
1851,"Houston, Ponce and Pennington",Automotive,Computer Vision Engineer,"PyTorch, Excel, Pandas, MLflow, Hugging Face",Senior,Full-time,"Lake Jamesside, DM",137315-197039,2024-03-19,Startup,"LangChain, BigQuery, MLflow",137315,197039,167177.0,2024,3,1,Tuesday,Lake Jamesside,DM,5,3,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3,1,Very High
1852,"Smith, Willis and Johnson",Healthcare,AI Researcher,"LangChain, SQL, Pandas, R, Reinforcement Learning, Python",Entry,Remote,"Cathyport, PH",106512-143521,2025-01-23,Large,"TensorFlow, KDB+",106512,143521,125016.5,2025,1,1,Thursday,Cathyport,PH,6,2,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,3,High
1853,Greene and Sons,Retail,NLP Engineer,"Reinforcement Learning, TensorFlow, NumPy",Mid,Contract,"Pearsonberg, KG",98138-173798,2025-06-12,Mid,TensorFlow,98138,173798,135968.0,2025,6,2,Thursday,Pearsonberg,KG,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,High
1854,Lloyd PLC,Finance,Computer Vision Engineer,"Flask, LangChain, PyTorch, MLflow, SQL",Entry,Internship,"New Ericafurt, LU",135742-157917,2024-11-24,Large,"LangChain, Scikit-learn, BigQuery",135742,157917,146829.5,2024,11,4,Sunday,New Ericafurt,LU,5,3,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,3,High
1855,Abbott-Gray,E-commerce,ML Engineer,"FastAPI, NumPy, C++",Senior,Internship,"Howardview, MA",83533-101505,2024-07-23,Mid,BigQuery,83533,101505,92519.0,2024,7,3,Tuesday,Howardview,MA,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,Medium
1856,Ramos and Sons,Healthcare,Computer Vision Engineer,"Reinforcement Learning, LangChain, CUDA, Hugging Face",Entry,Remote,"Rileyborough, HU",121547-203993,2023-10-23,Mid,"LangChain, MLflow",121547,203993,162770.0,2023,10,4,Monday,Rileyborough,HU,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2,Very High
1857,Hicks Inc,Retail,Data Analyst,"TensorFlow, Python, SQL",Entry,Contract,"North Haileyville, UA",120806-164790,2025-08-05,Large,KDB+,120806,164790,142798.0,2025,8,3,Tuesday,North Haileyville,UA,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,High
1858,Adams-Bright,Tech,Computer Vision Engineer,"AWS, Keras, GCP, SQL",Mid,Internship,"Laneberg, JM",98170-187910,2024-07-11,Startup,LangChain,98170,187910,143040.0,2024,7,3,Thursday,Laneberg,JM,4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,1,High
1859,Martin-Gregory,Education,Data Analyst,"Python, SQL, PyTorch",Senior,Internship,"Dawnmouth, MM",69719-121288,2024-10-23,Startup,"Scikit-learn, MLflow",69719,121288,95503.5,2024,10,4,Wednesday,Dawnmouth,MM,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,Medium
